都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL
122220,1272702133,千葉県,我孫子市,特別養護老人ホームけやきの里あやめ館　従来型,トクベツヨウゴロウジンホームケヤキノサトアヤメカンジュウライガタ,介護老人福祉施設,千葉県我孫子市青山415,,35.877140600000000,140.051614700000000,04-7181-1110,1272702133,,,,https://kojk.jp/ayamekan/index.html
122220,1272700145,千葉県,我孫子市,特別養護老人ホームアコモード,トクベツヨウゴロウジンホームアコモード,介護老人福祉施設,千葉県我孫子市布佐1559-2,,35.855683300000000,140.124946600000000,04-7189-5201,1272700145,,,110,https://www.acomoder.or.jp/
122220,1272701176,千葉県,我孫子市,特別養護老人ホームアクイール,トクベツヨウゴロウジンホームアクイール,介護老人福祉施設,千葉県我孫子市岡発戸1498,,35.861289260492500,140.060151184131000,04-7165-6511,1272701176,,,0,https://www.acomoder.or.jp/
122220,1272701184,千葉県,我孫子市,ユニット型特別養護老人ホームアクイール,ユニットガタトクベツヨウゴロウジンホームアクイール,介護老人福祉施設,千葉県我孫子市岡発戸１４９８,,35.861497941474400,140.060821736385000,０４－７１６５－６５１１,1272701184,,,0,https://www.acomoder.or.jp/
122238,1272800598,千葉県,鴨川市,特別養護老人ホーム南小町,トクベツヨウゴロウジンホームミナミコマチ,介護老人福祉施設,千葉県鴨川市南小町809番地1,,35.128296412626900,140.033958744180000,04-7094-5558,1272800598,,,,https://eiwa.or.jp/
122238,1272800606,千葉県,鴨川市,特別養護老人ホーム南小町（ユニット型）,トクベツヨウゴロウジンホームミナミコマチ（ユニットガタ）,介護老人福祉施設,千葉県鴨川市南小町809番地1,,35.128305187372900,140.033969473016000,04-7094-5558,1272800606,,,,https://eiwa.or.jp/
122238,1272800150,千葉県,鴨川市,特別養護老人ホーム　めぐみの里,トクベツヨウゴロウジンホーム　メグミノサト,介護老人福祉施設,千葉県鴨川市大幡１２２２番地１,,35.136373400000000,139.988457200000000,04-7098-1000,1272800150,,,0,http://www.taiyou-kai.jp/megumi/index.html
122238,1272800291,千葉県,鴨川市,特別養護老人ホーム千の風・清澄,トクベツヨウゴロウジンホームセンノカゼ・キヨスミ,介護老人福祉施設,千葉県鴨川市天津３４６６,,35.133401700000000,140.150477400000000,04-7099-5611,1272800291,,,0,http:/www.kenjin.or.jp/sennokaze/index.html
122246,1272902154,千葉県,鎌ケ谷市,特別養護老人ホーム　アウル鎌ケ谷,トクベツヨウゴロウジンホームアウルカマガヤ,介護老人福祉施設,千葉県鎌ケ谷市佐津間字南木戸568,,35.795313700000000,140.011066000000000,047-401-2962,1272902154,,,100,https://www.soukafukushikai.jp/area/detail/?id=9
122246,1272901412,千葉県,鎌ケ谷市,コミュニティホームくぬぎ山（ユニット型）,コミュニティホーム　クヌギヤマ（ユニットガタ）,介護老人福祉施設,千葉県鎌ケ谷市初富35-4コミュニティホームくぬぎ山,コミュニティホームくぬぎ山,35.779099400000000,139.979775800000000,047-441-5621,1272901412,,,40,https://kouseikai-gr.or.jp/kunugiyama/
122246,1272900158,千葉県,鎌ケ谷市,特別養護老人ホーム　鎌ヶ谷翔裕園,トクベツヨウゴロウジンホーム　カマガヤショウユウエン,介護老人福祉施設,千葉県鎌ケ谷市初富字東野848番地10,,35.778390000000000,140.022414800000000,047-498-5715,1272900158,,,64,https://cyoujyunosato.jp/
122246,1272900992,千葉県,鎌ケ谷市,特別養護老人ホーム　鎌ヶ谷翔裕園（ユニット型）,トクベツヨウゴロウジンホーム　カマガヤショウユウエン（ユニットガタ）,介護老人福祉施設,千葉県鎌ケ谷市初富字東野848番地10,,35.778390000000000,140.022414800000000,047-498-5715,1272900992,,,0,https://cyoujyunosato.jp/
122246,1272900075,千葉県,鎌ケ谷市,特別養護老人ホーム　慈祐苑,トクベツヨウゴロウジンホーム　ジユウエン,介護老人福祉施設,千葉県鎌ケ谷市道野辺　214-4,,35.753188100000000,139.989595800000000,047-446-3300,1272900075,,,0,http://care-net.biz/12/keibikai/
122246,1272901719,千葉県,鎌ケ谷市,特別養護老人ホームあかりユニット型,トクベツヨウゴロウジンホームアカリユニットガタ,介護老人福祉施設,千葉県鎌ケ谷市鎌ケ谷7-13-33,,35.748972400000000,140.009057600000000,047-441-6610,1272901719,,,0,http://www.kamagayahikari.or.jp/business3.html
122246,1272901768,千葉県,鎌ケ谷市,特別養護老人ホームあかり従来型,トクベツヨウゴロウジンホームアカリジュウライガタ,介護老人福祉施設,千葉県鎌ケ谷市鎌ケ谷7-13-33,,35.748972400000000,140.009057600000000,047-441-6610,1272901768,,,0,http://www.kamagayahikari.or.jp/business3.html
122246,1272901420,千葉県,鎌ケ谷市,コミュニティホームくぬぎ山（従来型）,コミュニティホーム　クヌギヤマ　（ジュウライガタ）,介護老人福祉施設,千葉県鎌ケ谷市初富35-4,,35.779099400000000,139.979775800000000,047-441-5621,1272901420,,,0,https://kouseikai-gr.or.jp/kunugiyama/
122246,1272901289,千葉県,鎌ケ谷市,特別養護老人ホームさつまの里,トクベツヨウゴロウジンホーム　サツマノサト,介護老人福祉施設,千葉県鎌ケ谷市佐津間989番地1,,35.802689200000000,140.005647000000000,047-401-1500,1272901289,,,0,http://takaminefukushikai.com/
122246,1272900927,千葉県,鎌ケ谷市,特別養護老人ホーム　初富の里２,トクベツヨウゴロウジンホーム　ハツトミノサト　ニ,介護老人福祉施設,千葉県鎌ヶ谷市東初富一丁目4番3号,,35.773025800000000,140.012308700000000,047-445-4700,1272900927,,,0,https://youandi.takaminefukushikai.com/%e9%ab%98%e9%bd%a2%e8%80%85%e6%94%af%e6%8f%b4/%e5%88%9d%e5%af%8c%e3%81%ae%e9%87%8c/
122246,1272900539,千葉県,鎌ケ谷市,特別養護老人ホーム　幸豊苑,トクベツヨウゴロウジンホーム　コウホウエン,介護老人福祉施設,千葉県鎌ケ谷市粟野225-1,,35.783763200000000,139.997673700000000,047-443-5665,1272900539,,,0,http://www.awanokai.or.jp/
122246,1272902436,千葉県,鎌ケ谷市,特別養護老人ホーム　アウル鎌ケ谷ネクスト,トクベツヨウゴロウジンホーム　アウルカマガヤネクスト,介護老人福祉施設,千葉県鎌ケ谷市佐津間616-3,,35.795253800000000,140.005170000000000,047-404-5321,1272902436,,,100,https://www.soukafukushikai.jp/area/?search_keyword=&search_facility_area_id=&search_facility_category_id=1#reslist
122254,1273000131,千葉県,君津市,特別養護老人ホーム山の手フラワーヒル,トクベツヨウゴロウジンホームヤマノテフラワーヒル,介護老人福祉施設,千葉県君津市大山野８７５番地,,35.281623900000000,139.930853800000000,0439-55-8601,1273000131,,,0,http://xn--u9j4kia4flw5g9265bi9k.com/
122254,1273001261,千葉県,君津市,特別養護老人ホーム山の手フラワーヒル（ユニット）,トクベツヨウゴロウジンホームヤマノテフラワーヒル（ユニット）,介護老人福祉施設,千葉県君津市大山野８７５番地,,35.281623900000000,139.930851000000000,0439-55-8601,1273001261,,,0,http://xn--u9j4kia4flw5g9265bi9k.com/
122254,1273001295,千葉県,君津市,特別養護老人ホーム夢の郷,トクベツヨウゴロウジンホームユメノサト,介護老人福祉施設,千葉県君津市杉谷3-1,,35.311425000000000,139.911787600000000,0439-50-3301,1273001295,,,0,https://tsubasa-shishinkai.com/
122254,1273000123,千葉県,君津市,特別養護老人ホーム　上総園,トクベツヨウゴロウジンホーム　カズサエン,介護老人福祉施設,千葉県君津市広岡３７５番地,,35.251973700000000,140.055040900000000,0439-50-7211,1273000123,,,0,http://www.kazusaen.jp
122254,1273001014,千葉県,君津市,特別養護老人ホーム　上総園（ユニット型）,トクベツヨウゴロウジンホーム　カズサエン（ユニットガタ）,介護老人福祉施設,千葉県君津市広岡３７５番地,,35.251973700000000,140.055040900000000,0439-50-7211,1273001014,,,0,http://www.kazusaen.jp
122254,1273001279,千葉県,君津市,ユニット型特別養護老人ホームウィステリア八重原,ユニットガタトクベツヨウゴロウジンホームウィステリアヤエハラ,介護老人福祉施設,千葉県君津市八重原１７２番２７５,,35.327850832263000,139.936167960188000,０４３９－５０－００８５,1273001279,,,0,http://sf-sanyukai.com/
122262,1273100832,千葉県,富津市,特別養護老人ホーム　望みの門富士見の里（ユニット型）,トクベツヨウゴロウジンホームノゾミノモンフジミノサト（ユニットガタ）,介護老人福祉施設,千葉県富津市上総湊701,,35.219590600000000,139.877577400000000,0439-70-6500,1273100832,,,30,https://nozominomon.or.jp
122262,1273100816,千葉県,富津市,特別養護老人ホーム望みの門富士見の里（従来型多床室）,トクベツヨウゴロウジンホームノゾミノモンフジミノサト（ジュウライガタタショウシツ）,介護老人福祉施設,千葉県富津市湊701,,35.221438400000000,139.874318300000000,0439-70-6500,1273100816,,,0,https://nozominomon.or.jp/
122262,1273100147,千葉県,富津市,特別養護老人ホーム望みの門紫苑荘,トクベツヨウゴロウジンホームノゾミノモンシオンソウ,介護老人福祉施設,千葉県富津市富津617-14,,35.307728800000000,139.825856500000000,0439-87-5077,1273100147,,,50,https://www.nozominomon.or.jp/
122262,1273100154,千葉県,富津市,特別養護老人ホームつつじ苑,トクベツヨウゴロウジンホームツツジエン,介護老人福祉施設,千葉県富津市上飯野1426番3,,35.315016000000000,139.867300300000000,0439-87-6101,1273100154,,,50,http://s-satsukikai.or.jp/tsutsuji/
122262,1273100162,千葉県,富津市,特別養護老人ホーム金谷の里,トクベツヨウゴロウジンホームキンコクノサト,介護老人福祉施設,富津市金谷1912番地2,,35.175946800000000,139.824165300000000,0439-69-8400,1273100162,,,0,http://onseikai.com/
122262,1273100493,千葉県,富津市,特別養護老人ホーム　やまぶき苑,トクベツヨウゴロウジンホーム　ヤマブキエン,介護老人福祉施設,千葉県富津市豊岡１７６８番地,,35.188193400000000,139.956516900000000,0439-80-8220,1273100493,,,0,https://www.atagokai.com/
122262,1273100790,千葉県,富津市,ユニット型特別養護老人ホームつつじ苑,ユニットガタトクベツヨウゴロウジンホームツツジエン,介護老人福祉施設,千葉県富津市上飯野１４２６番３,,35.315018800000000,139.867341900000000,０４３９－８７－６１０１,1273100790,,,40,http://s-satsukikai.or.jp/tsutsuji/
122262,1273101186,千葉県,富津市,特別養護老人ホーム玄々堂亀田の郷,トクベツヨウゴロウジンホームゲンゲンドウカメダノサト,介護老人福祉施設,千葉県富津市亀田445-1,,35.261149152114800,139.877914513375000,0439-27-0850,1273101186,,,0,https://gengendo-sanukikai.jp/
122271,1273200129,千葉県,浦安市,浦安市特別養護老人ホーム,ウラヤスシトクベツヨウゴロウジンホーム,介護老人福祉施設,千葉県浦安市高洲９－３－１,,35.631002800000000,139.919375000000000,047-382-2943,1273200129,,,0,
122271,1273200681,千葉県,浦安市,浦安愛光園,ウラヤスアイコウエン,介護老人福祉施設,千葉県浦安市高洲九丁目3番2号,,35.631582200000000,139.918790900000000,047-700-6600,1273200681,,,0,https://www.seirei.or.jp/elderlyhome/urayasu/about/aikoen/
122271,1273201085,千葉県,浦安市,うらやす和楽苑（ユニット型）,ウラヤスワラクエン（ユニットガタ）,介護老人福祉施設,千葉県浦安市当代島2-14-2,,35.670415100000000,139.889812400000000,047-380-0111,1273201085,,,54,http://www.urayasuwarakuen.com/
122271,1273201093,千葉県,浦安市,うらやす和楽苑（従来型）,ウラヤスワラクエン（ジュウライガタ）,介護老人福祉施設,千葉県浦安市当代島2-14-2,,35.670415100000000,139.889812400000000,047-380-0111,1273201093,,,30,http://www.urayasuwarakuen.com/
122289,1273301190,千葉県,四街道市,特別養護老人ホーム四街道苑,トクベツヨウゴロウジンホーム　ヨツカイドウエン,介護老人福祉施設,千葉県四街道市鹿放ヶ丘593番地3,,35.686154500000000,140.151761500000000,043-304-8161,1273301190,,,90,http://www.itsukikai.com/
122289,1273301471,千葉県,四街道市,特別養護老人ホームからたち,トクベツヨウゴロウジンホームカラタチ,介護老人福祉施設,千葉県四街道市大日595-1,,35.680977608542900,140.166673094303000,043-312-3111,1273301471,,,0,https://www.egao-shafuku.com/
122289,1273301828,千葉県,四街道市,特別養護老人ホーム四街道陽光園,トクベツヨウゴロウジンホーム　ヨツカイドウヨウコウエン,介護老人福祉施設,千葉県四街道市鹿放ケ丘291-4,,35.676368200000000,140.147610398148000,043-310-6107,1273301828,,,0,https://www.hakuju-kai.com
122289,1273300101,千葉県,四街道市,特別養護老人ホームあすみの丘,トクベツヨウゴロウジンホームアスミノオカ,介護老人福祉施設,千葉県四街道市大日１６２３－１,,35.690696300000000,140.166353600000000,043-421-5188,1273300101,,,50,http://www.asuminooka.or.jp/
122289,1273300093,千葉県,四街道市,特別養護老人ホームあさひ園,トクベツヨウゴロウジンホームアサヒエン,介護老人福祉施設,千葉県四街道市山梨字東根柄内1488番1,,35.675337800000000,140.196120900000000,043-432-6382,1273300093,,,,https://www.asahikai-asahien.com/
122289,1273300861,千葉県,四街道市,まごころ館四街道,マゴコロカンヨツカイドウ,介護老人福祉施設,千葉県四街道市中台４９８－１,,35.657611000000000,140.208991500000000,043-312-5556,1273300861,,,50,https://magokorokan.com/
122289,1273300879,千葉県,四街道市,まごころ館四街道（ユニット）,マゴコロカンヨツカイドウ（ユニット）,介護老人福祉施設,千葉県四街道市中台498-1,,35.657611000000000,140.208991500000000,043-312-5556,1273300879,,,50,https://magokorokan.com/
122297,1273400927,千葉県,袖ケ浦市,特別養護老人ホーム蔵波,トクベツヨウゴロウジンホームクラナミ,介護老人福祉施設,千葉県袖ケ浦市蔵波3037-1,,35.436103800000000,140.011066000000000,0438-38-5551,1273400927,,,0,https://eiwa.or.jp/
122297,1273400166,千葉県,袖ケ浦市,特別養護老人ホーム袖ケ浦菜の花苑,トクベツヨウゴロウジンホームソデガウラナノハナエン,介護老人福祉施設,千葉県袖ケ浦市神納4181番20,,35.437832100000000,139.990217700000000,0438-62-6151,1273400166,,,73,http://s-satsukikai.or.jp/nanohana/index.html
122297,1273400158,千葉県,袖ケ浦市,特別養護老人ホームサニーヒル,トクベツヨウゴロウジンホーム　サニーヒル,介護老人福祉施設,千葉県袖ケ浦市久保田857-9,,35.444948900000000,140.009663300000000,0438-63-0032,1273400158,,,0,https://www.sunny-hill.or.jp/
122297,1273400745,千葉県,袖ケ浦市,特別養護老人ホームサニーヒルユニット,トクベツヨウゴロウジンホームサニーヒル　ユニット,介護老人福祉施設,千葉県袖ケ浦市久保田857番地9,,35.444948900000000,140.009663300000000,0438-63-0032,1273400745,,,0,https://www.sunny-hill.or.jp/
122297,1273400497,千葉県,袖ケ浦市,袖ケ浦瑞穂特別養護老人ホーム,ソデガウラミズホトクベツヨウゴロウジンホーム,介護老人福祉施設,千葉県袖ケ浦市野里1452-4,,35.401805000000000,140.051170600000000,0438-60-5566,1273400497,,,50,http://care-net.biz/12/mizuho/
122301,1273500130,千葉県,八街市,特別養護老人ホームコート・エミナース,トクベツヨウゴロウジンホーム　コート・エミナース,介護老人福祉施設,千葉県八街市滝台739-2,,35.598382600000000,140.317742800000000,043-445-6315,1273500130,,,0,https://www.juyoukai.jp/
122301,1273500148,千葉県,八街市,生活クラブ風の村特養ホーム八街,セイカツクラブカゼノムラトクヨウホームヤチマタ,介護老人福祉施設,千葉県八街市東吉田912番地８,,35.638904800000000,140.292548800000000,043-440-0301,1273500148,,,0,https://kazenomura.jp/
122301,1273501070,千葉県,八街市,特別養護老人ホームコート・エミナース（ユニット型）,トクベツヨウゴロウジンホーム　コート・エミナース（ユニットガタ）,介護老人福祉施設,千葉県八街市滝台７３９－２,,35.598382600000000,140.317742800000000,043-445-6315,1273501070,,,0,https://www.juyoukai.jp/
122301,1273501401,千葉県,八街市,特別養護老人ホームひだまりの里,トクベツヨウゴロウジンホーム　ヒダマリノサト,介護老人福祉施設,千葉県八街市八街は2-339,,35.698218100000000,140.294439200000000,043-442-5500,1273501401,,,90,https://www.taitokai.jp/
122301,1273501211,千葉県,八街市,特別養護老人ホームゆかり八街西林,トクベツヨウゴロウジンホームユカリヤチマタニシバヤシ,介護老人福祉施設,千葉県八街市八街ろ113番地3,,35.660347400000000,140.281858000000000,043-308-6355,1273501211,,,0,https://rinseikai.or.jp/nishibayashi/
122301,1273501336,千葉県,八街市,特別養護老人ホームハーモニー,トクベツヨウゴロウジンホームハーモニー,介護老人福祉施設,千葉県八街市文違73番地2,,35.683734800000000,140.319898100000000,043-442-3911,1273501336,,,47,https://y-kaitaku.or.jp/
122301,1273500957,千葉県,八街市,特別養護老人ホーム空（従来型）,トクベツヨウゴロウジンホーム　ソラ　（ジュウライガタ）,介護老人福祉施設,千葉県八街市八街ほ208-23,,35.670016060314700,140.307175883467000,043-440-3965,1273500957,,,0,https://www.juyoukai.jp/
122301,1273500965,千葉県,八街市,特別養護老人ホーム空（ユニット型）,トクベツヨウゴロウジンホーム　ソラ　（ユニットガタ）,介護老人福祉施設,千葉県八街市八街ほ208-23,,35.669989912351600,140.307293900664000,043-440-3965,1273500965,,,0,https://www.juyoukai.jp/
122319,1273600773,千葉県,印西市,特別養護老人ホーム印西,トクベツヨウゴロウジンホームインザイ,介護老人福祉施設,千葉県印西市草深２２５－５,,35.792235680376300,140.150482679193000,0476-40-6110,1273600773,,,0,http://shououkai.or.jp/
122319,1273600302,千葉県,印西市,介護老人福祉施設ハートヴィレッヂ,カイゴロウジンフクシシセツ　ハートウ゛ィレッヂ,介護老人福祉施設,千葉県印西市武西1269-1,,35.789162200000000,140.109643700000000,0476-47-1122,1273600302,,,0,https://ryushinkai.or.jp
122319,1273600625,千葉県,印西市,介護老人福祉施設ハートヴィレッヂⅡ,カイゴロウジンフクシシセツ　ハートウ゛ィレッジ　Ⅱ,介護老人福祉施設,千葉県印西市武西１２６９－１,,35.789162200000000,140.109643700000000,０４７６－４７－１１２２,1273600625,,,0,https://ryushinkai.or.jp
122319,1274100088,千葉県,印西市,特別養護老人ホーム印旛晴山苑,トクベツヨウゴロウジンホームインバセイザンエン,介護老人福祉施設,千葉県印西市大廻１８７番地,,35.778472600000000,140.178649800000000,0476-99-2522,1274100088,,,0,https://seizan-kai.or.jp/
122319,1273600146,千葉県,印西市,特別養護老人ホームみどり荘,トクベツヨウゴロウジンホームミドリソウ,介護老人福祉施設,千葉県印西市竜腹寺３４２番２,,35.830648300000000,140.131235800000000,0476-80-8800,1273600146,,,64,http://www.midorisou.jp/
122319,1274300050,千葉県,印西市,特別養護老人ホームプレーゲ本埜,トクベツヨウゴロウジンホーム　プレーゲモトノ,介護老人福祉施設,千葉県印西市笠神1620,,35.826798200000000,140.209765800000000,0476-97-0100,1274300050,,,0,http://www.rikushinkai.com/
122319,1273600971,千葉県,印西市,特別養護老人ホーム　サクラビア印西（ユニット型）,トクベツヨウゴロウジンホーム　サクラビアインザイ（ユニットガタ）,介護老人福祉施設,千葉県印西市草深1161,,35.802830955712400,140.131707620441000,0476-85-8110,1273600971,,,0,https://shououkai.or.jp/
122319,1273600914,千葉県,印西市,特別養護老人ホームみどり荘ユニット型,トクベツヨウゴロウジンホームミドリソウユニットガタ,介護老人福祉施設,千葉県印西市竜復寺342番2,,35.802827100000000,140.193709800000000,0476-80-8800,1273600914,,,0,http://www.midorisou.jp/
122319,1273600963,千葉県,印西市,特別養護老人ホーム　サクラビア印西（従来型）,トクベツヨウゴロウジンホーム　サクラビアインザイ（ジュウライガタ）,介護老人福祉施設,千葉県印西市草深1161,,35.802752642528000,140.131965112506000,0476-85-8110,1273600963,,,0,http://shououkai.or.jp/
122327,1274200086,千葉県,白井市,特別養護老人ホーム菊華園,トクベツヨウゴロウジンホームキッカエン,介護老人福祉施設,千葉県白井市神々廻１０３０,,35.800030100000000,140.078816300000000,047-492-8111,1274200086,,,0,http://www.kikaen.or.jp/
122327,1274200599,千葉県,白井市,特別養護老人ホーム菊華園（ユニット型）,トクベツヨウゴロウジンホーム　キッカエン　（ユニットガタ）,介護老人福祉施設,千葉県白井市神々廻１０３０,,35.800030100000000,140.078816300000000,047-492-8111,1274200599,,,0,http://www.kikaen.or.jp
122327,1274200680,千葉県,白井市,特別養護老人ホーム　さつきの里,トクベツヨウゴロウジンホーム　サツキノサト,介護老人福祉施設,千葉県白井市笹塚3-25-1,,35.790508090431500,140.053971490738000,047-492-1100,1274200680,,,,http://www.koujinkai-satsukinosato.com/
122327,1274200698,千葉県,白井市,特別養護老人ホーム　さつきの里（ユニット型）,トクベツヨウゴロウジンホーム　サツキノサト（ユニットガタ）,介護老人福祉施設,千葉県白井市笹塚3-25-1,,35.789925000000000,140.054347000000000,047-492-1100,1274200698,,,0,http://kojk.jp
122327,1274200557,千葉県,白井市,特別養護老人ホームアンスリール,トクベツヨウゴロウジンホーム　アンスリール,介護老人福祉施設,千葉県白井市神々廻１８８９－２,,35.807751500000000,140.087879100000000,047-404-6700,1274200557,,,0,http://www.kikaen.or.jp
122335,1274000056,千葉県,富里市,特別養護老人ホーム九十九荘,トクベツヨウゴロウジンホーム　ツクモソウ,介護老人福祉施設,千葉県富里市立沢新田192-16,,35.716431900000000,140.341119600000000,0476-91-1231,1274000056,,,0,http://www.kiyosatokai.or.jp/
122343,1277800072,千葉県,南房総市,特別養護老人ホーム「伏姫の郷」,トクベツヨウゴロウジンホーム　フセヒメノサト,介護老人福祉施設,千葉県南房総市平久里下字宮崎１１２９－２,,35.096491700000000,139.913565600000000,0470-58-2011,1277800072,,,58,https://www.freshbreeze.jp/
122343,1278300072,千葉県,南房総市,特別養護老人ホーム　リブ丸山,トクベツヨウゴロウジンホーム　リブマルヤマ,介護老人福祉施設,千葉県南房総市川谷302-5,,35.058384200000000,139.959179700000000,0470-46-4766,1278300072,,,0,http://www.live-yuzu.ne.jp
122343,1277700033,千葉県,南房総市,特別養護老人ホームアイリスの里,トクベツヨウゴロウジンホームアイリスノサト,介護老人福祉施設,千葉県南房総市富浦町深名1170-1,,35.053233800000000,139.851612600000000,0470-20-4060,1277700033,,,0,http://www.8910.or.jp
122343,1278000060,千葉県,南房総市,特別養護老人ホーム三芳光陽園,トクベツヨウゴロウジンホームミヨシコウヨウエン,介護老人福祉施設,千葉県南房総市上堀２８０,,35.030217800000000,139.889051700000000,0470-36-3211,1278000060,,,57,http://hakukou-kai.or.jp/
122343,1278200124,千葉県,南房総市,特別養護老人ホーム　千倉苑,トクベツヨウゴロウジンホーム　チクラエン,介護老人福祉施設,千葉県南房総市千倉町瀬戸字浜田2712番地24,,34.970642400000000,139.959752000000000,0470-40-1811,1278200124,,,,https://www3.hp-ez.com/hp/chikuraen/page1
122343,1278100027,千葉県,南房総市,特別養護老人ホーム　おもいやりの郷,トクベツヨウゴロウジンホーム　オモイヤリノサト,介護老人福祉施設,千葉県南房総市白浜町滝口7216-8,,34.904328000000000,139.880144100000000,0470-30-5353,1278100027,,,0,https://omoiyarinosato.com/
122343,1278400054,千葉県,南房総市,特別養護老人ホーム花の里,トクベツヨウゴロウジンホームハナノサト,介護老人福祉施設,千葉県南房総市和田町松田８０８,,35.026519942729500,139.989089065607000,0470-47-5193,1278400054,,,0,http://www.ikumikai.org
122351,1278700289,千葉県,匝瑳市,九十九里ホーム飯倉駅前特別養護老人ホームシオン,クジュウクリホームイイグラエキマエトクベツヨウゴロウジンホームシオン,介護老人福祉施設,千葉県匝瑳市飯倉95番地1,,35.685113602021100,140.520668604399000,0479-85-8810,1278700289,,,0,https://www.99-home.com/
122351,1278700297,千葉県,匝瑳市,九十九里ホーム飯倉駅前特別養護老人ホームユニットケアシオン,クジュウクリホームイイグラエキマエトクベツヨウゴロウジンホームユニットケアシオン,介護老人福祉施設,千葉県匝瑳市飯倉95-1,,35.685370674559300,140.521502771403000,0479-85-8810,1278700297,,,40,https://www.99-home.com/
122351,1271900118,千葉県,匝瑳市,特別養護老人ホーム松丘園,トクベツヨウゴロウジンホーム　ショウキュウエン,介護老人福祉施設,千葉県匝瑳市飯倉１７番地の１,,35.687260500000000,140.524766400000000,0479-73-2115,1271900118,,,0,https://www.99-home.com/
122351,1278700248,千葉県,匝瑳市,特別養護老人ホームユニットケア松丘園,トクベツヨウゴロウジンホームユニットケアショウキュウエン,介護老人福祉施設,千葉県匝瑳市飯倉17番地1,,35.687260500000000,140.524766400000000,0479-73-2115,1278700248,,,0,https://www.99-home.com/shoukyuen/service/shoukyuen/
122351,1275700068,千葉県,匝瑳市,特別養護老人ホーム花園,トクベツヨウゴロウジンホームハナゾノ,介護老人福祉施設,千葉県匝瑳市野手１９８６番地１,,35.662842200000000,140.585995400000000,0479-67-2111,1275700068,,,70,http://www.syouyoukai.or.jp
122351,1278700412,千葉県,匝瑳市,特別養護老人ホーム太陽の家,トクベツヨウゴロウジンホームタイヨウノイエ,介護老人福祉施設,千葉県匝瑳市春海6387,,35.733421800000000,140.586009200000000,0479-72-2041,1278700412,,,0,https://www.99-home.com/
122360,1271400127,千葉県,香取市,特別養護老人ホーム東総あやめ苑,トクベツヨウゴロウジンホーム　トウソウアヤメエン,介護老人福祉施設,千葉県香取市佐原イ１２５７番地１,,35.882502821912000,140.486359367984000,0478-52-1151,1271400127,,,0,
122360,1274900081,千葉県,香取市,九十九里ホーム山田特別養護老人ホーム,クジュウクリホームヤマダトクベツヨウゴロウジンホーム,介護老人福祉施設,千葉県香取市大角１５４５－１６,,35.782823600000000,140.555273500000000,0478-70-7171,1274900081,,,0,https://www.99-home.com/
122360,1274800059,千葉県,香取市,特別養護老人ホーム水都苑,トクベツヨウゴロウジンホームスイトエン,介護老人福祉施設,千葉県香取市小見川676-2,,35.849510700000000,140.615419200000000,0478-82-3388,1274800059,,,6,http://suitoen.jp
122360,1278900632,千葉県,香取市,特別養護老人ホーム　かとりの郷福楽園（ユニット型）,トクベツヨウゴロウジンホーム　カトリノサトフクラクエン（ユニットガタ）,介護老人福祉施設,千葉県香取市内野448-1,,35.853014200000000,140.558442900000000,0478-79-7272,1278900632,,,0,http://e-houseikai.or.jp/
122360,1278900640,千葉県,香取市,特別養護老人ホーム　かとりの郷福楽園（従来型）,トクベツヨウゴロウジンホーム　カトリノサトフクラクエン（ジュウライガタ）,介護老人福祉施設,千葉県香取市内野448-1,,35.853014200000000,140.558442900000000,0478-79-7272,1278900640,,,0,http://e-houseikai.or.jp/
122360,1275000048,千葉県,香取市,特別養護老人ホーム杜の家くりもと,トクベツヨウゴロウジンホームモリノイエクリモト,介護老人福祉施設,千葉県香取市岩部869番60,,35.812619000000000,140.517096600000000,0478-70-5665,1275000048,,,0,https://www.gakudan.org/
122378,1279000382,千葉県,山武市,特別養護老人ホーム成島苑(従来型),トクベツヨウゴロウジンホーム　ナルシマエン(ジュウライガタ),介護老人福祉施設,千葉県山武市成東651-2,,35.596795861646600,140.402226360188000,0475-71-2350,1279000382,,,40,https://asukafukushikai.com/
122378,1279000390,千葉県,山武市,特別養護老人ホーム　成島苑(ユニット型),トクベツヨウゴロウジンホーム　セイトウエン(ユニットガタ),介護老人福祉施設,千葉県山武市成東651-2,,35.596791499659500,140.402226360188000,0475-71-2350,1279000390,,,40,https://asukafukushikai.com/
122378,1276100052,千葉県,山武市,特別養護老人ホーム北総長寿苑,トクベツヨウゴロウジンホーム　ホクソウチョウジュエン,介護老人福祉施設,千葉県山武市木原８１４番地１,,35.648453600000000,140.353668600000000,0475-88-0411,1276100052,,,0,https://www.juyoukai.jp/
122378,1276200050,千葉県,山武市,特別養護老人ホーム海,トクベツヨウゴロウジンホームウミ,介護老人福祉施設,千葉県山武市蓮沼二5032番地,,35.594259100000000,140.482414700000000,0475-80-5010,1276200050,,,0,http://minorinomura.or.jp/
122378,1276300033,千葉県,山武市,桔梗ケ丘シルバーホーム,キキョウガオカシルバーホーム,介護老人福祉施設,千葉県山武市松尾町田越756-6,,35.630090000000000,140.443855200000000,0479-86-7220,1276300033,,,0,http://www.kikyou.jp
