都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL
22039,290300268,青森県,八戸市,瑞光園ホームヘルパーステーション,ズイコウエンホームヘルパーステーション,定期巡回・随時対応型訪問介護看護,八戸市大字大久保字大山32番1,,40.488908100000000,141.578070800000000,0178-25-8517,290300268,,,30,http://zuikoen.or.jp/
22063,290600188,青森県,十和田市,あんしんコールセンター生きがい十和田,アンシンコールセンターイキガイトワダ,定期巡回・随時対応型訪問介護看護,青森県十和田市三本木字一本木沢93-7,,40.625086400000000,141.203634100000000,0176-23-3443,290600188,,,,http://ikigai-towada.net
32018,390100378,岩手県,盛岡市,みんなのものがたり,ミンナノモノガタリ,定期巡回・随時対応型訪問介護看護,岩手県盛岡市南青山町4－15サウザ南青山A棟,サウザ南青山A棟,39.677741500000000,141.138824800000000,019-656-8625,390100378,,,0,
32018,390100253,岩手県,盛岡市,やさしい手盛岡津志田定期巡回随時対応型訪問介護看護事業所,ヤサシイテモリオカツシダテイキジュンカイズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,岩手県盛岡市津志田26-9-10やさしえ盛岡津志田,やさしえ盛岡津志田,39.670717800000000,141.157648400000000,019-656-5678,390100253,,,0,http://www.yasashiite.com/
32018,390100741,岩手県,盛岡市,エスコート定期巡回・随時対応型訪問介護看護ステーション,エスコートテイキジュンカイズイジタイオウガタホウモンカイゴカンゴステーション,定期巡回・随時対応型訪問介護看護,岩手県盛岡市みたけ2丁目10-70ナーシングホームもりおか,ナーシングホームもりおか,39.744119409483000,141.127713698148000,019-658-9522,390100741,,,,http://life-escort.com/teikijunkai/
32069,390600179,岩手県,北上市,日高見ヘルパーステーション,ヒダカミヘルパーステーション,定期巡回・随時対応型訪問介護看護,岩手県北上市北鬼柳22-46,,39.292761000000000,141.098069800000000,0197-61-3134,390600179,,,,http://www.keiwakai.info
32158,391500345,岩手県,奥州市,ゆたかっ子指定定期巡回・随時対応型訪問介護看護事業所,ユタカッコシテイテイキジュンカイズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,岩手県奥州市胆沢若柳字下松原28番地3,,39.132140183970400,141.064628195106000,0197-47-6010,391500345,,,,http://www.yutaka-oshu.com
33014,392100145,岩手県,雫石町,定期巡回随時対応型訪問介護・看護ひまわり,テイキジュンカイズイジタイオウガタホウモンカイゴ・カンゴヒマワリ,定期巡回・随時対応型訪問介護看護,岩手県岩手郡雫石町柿木５番地４,,39.705697500000000,140.963443200000000,019-691-1555,392100145,,,0,http://www.kouwa.iwate.jp
41017,495100380,宮城県,仙台市青葉区,アルテイル２４,アルテイルニジュウヨン,定期巡回・随時対応型訪問介護看護,宮城県仙台市青葉区荒巻字三居沢1‐16特別養護老人ホーム　アルテイル青葉,特別養護老人ホーム　アルテイル青葉,38.268565400000000,140.838122100000000,022-212-3924,495100380,,,0,http://www.aofuku.or.jp/
41017,495100638,宮城県,仙台市青葉区,こころ定期巡回・随時対応型訪問介護看護,ココロテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴ,定期巡回・随時対応型訪問介護看護,宮城県仙台市青葉区米ケ袋２丁目１－３０,,38.250255100000000,140.874751100000000,022-741-6211,495100638,,,,
41017,495100307,宮城県,仙台市青葉区,せんだんの丘定期巡回随時対応型訪問介護看護,センダンノオカテイキジュンカイズイジタイオウガタホウモンカイゴカンゴ,定期巡回・随時対応型訪問介護看護,宮城県仙台市青葉区国見ケ丘６－１２６－５１,,38.283966300000000,140.834409500000000,022-727-8834,495100307,,,0,http://www.bone-info.org/sendannooka/index.html
41017,495100315,宮城県,仙台市青葉区,こ～ぷのお家桜ヶ丘定期巡回ケアステーション,コ～プノオウチサクラガオカテイキジュンカイケアステーション,定期巡回・随時対応型訪問介護看護,宮城県仙台市青葉区桜ヶ丘2-20-1,,38.297511100000000,140.855047100000000,022-719-1275,495100315,,,30,http://www.coop-fukushikai.jp
41041,495400442,宮城県,仙台市太白区,24ケアステーションノテ富沢,ニイヨンケアステーションノテトミザワ,定期巡回・随時対応型訪問介護看護,宮城県仙台市太白区富沢西3丁目10番地の1,,38.209451000000000,140.853715000000000,022-226-7280,495400442,,,,https://www.note.or.jp/facilities/zaitaku/teiki-houmon/teiki-houmon-note-tomisawa/
41041,495400293,宮城県,仙台市太白区,公益財団法人宮城厚生協会ケアステーションながまち24,コウエキザイダンホウジン　ミヤギコウセイキョウカイ　ケアステーションナガマチ24,定期巡回・随時対応型訪問介護看護,宮城県仙台市太白区長町３丁目7-26長町病院北棟２階,長町病院北棟２階,38.229783100000000,140.883877900000000,022-247-2252,495400293,,,30,
41041,495400301,宮城県,仙台市太白区,松田会　ホームケアステーション八木山２４,マツダカイホームケアステーションヤギヤマ２４,定期巡回・随時対応型訪問介護看護,宮城県仙台市太白区向山2丁目11番36号向山アパート１階,向山アパート１階,38.245904146455600,140.865506395107000,022-393-8419,495400301,,,0,http://www.matsuda-hp.com/
41050,495500530,宮城県,仙台市泉区,SOMPOケア　仙台泉　定期巡回,ソンポケア　センダイイズミ　テイキジュンカイ,定期巡回・随時対応型訪問介護看護,宮城県仙台市泉区松森字鹿島53-9,,38.318191100000000,140.909337300000000,022-771-7362,495500530,,,,https://www.sompocare.com
41050,495500324,宮城県,仙台市泉区,グッドタイムサポート泉大沢,グッドタイムサポートイズミオオサワ,定期巡回・随時対応型訪問介護看護,宮城県仙台市泉区大沢3-5-1グッドタイムホーム泉大沢1F,グッドタイムホーム泉大沢1F,38.356943132564400,140.874547680313000,022-772-5867,495500324,,,0,http://souseikai-izumiosawa.com/
41050,495500316,宮城県,仙台市泉区,松田会　ホームケアステーション２４,マツダカイホームケアステーション２４,定期巡回・随時対応型訪問介護看護,仙台市泉区実沢字立田屋敷17番地の1,,38.335241697094700,140.839334791551000,022-387-5051,495500316,,,0,
42021,470200684,宮城県,石巻市,ぱんぷきん介護センター　ウェルキャブステーション,パンプキンカイゴセンター　ウェルキャブステーション,定期巡回・随時対応型訪問介護看護,宮城県石巻市門脇字二番谷地13番地21,,38.432479463275300,141.266922256016000,0225-21-6711,470200684,,,0,http://care-net.biz/04/pumpkin/company.php
42030,490300068,宮城県,塩竈市,ケアビレッジ塩竃ケアサービスステーション定期巡回・随時対応型訪問介護看護事業所,ケアビレッジシオガマケアサービスステーションテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,宮城県塩竈市清水沢4丁目39-1ケアビレッジ塩竃ケアサービスステーション定期巡回・随時対応型訪問介護看護事業所,ケアビレッジ塩竃ケアサービスステーション定期巡回・随時対応型訪問介護看護事業所,38.334601100000000,141.007182900000000,022-354-0038,490300068,,,0,http://ritsuwa.com
42056,490500105,宮城県,気仙沼市,春圃苑24時間ヘルパーステーション,シュンポエンニジュウヨジカンヘルパーステーション,定期巡回・随時対応型訪問介護看護,宮城県気仙沼市本吉町中島358番地6,,38.776330000000000,141.517246800000000,0226-42-2109,490500105,,,,
42064,490600129,宮城県,白石市,定期巡回　リズム白石蔵王,テイキジュンカイリズムシロイシザオウ,定期巡回・随時対応型訪問介護看護,宮城県白石市鷹巣東三丁目８番１号,,37.997165000000000,140.639687000000000,0224-26-6341,490600129,,,0,http://treetumbo-i.com
42081,490800075,宮城県,角田市,定期巡回随時対応型ヘルパーステーション金上,テイキジュンカイズイジタイオウガタヘルパーステーションカナガミ,定期巡回・随時対応型訪問介護看護,宮城県角田市角田字中島上183看護小規模体機能型居宅介護金上・住宅型有料老人ホームタンポポ,看護小規模体機能型居宅介護金上・住宅型有料老人ホームタンポポ,37.972047065801900,140.787828556483000,0224-61-1688,490800075,,,0,http://www.kanagami.or.jp
42099,490900081,宮城県,多賀城市,公益財団法人宮城厚生協会ケアステーションつくし24,コウエキザイダンホウジンミヤギコウセイキョウカイケアステーションツクシ24,定期巡回・随時対応型訪問介護看護,宮城県多賀城市笠神１丁目８－２８,,38.305013700000000,141.026949600000000,022-361-1311,490900081,,,0,
42153,491500377,宮城県,大崎市,ほのか定期巡回・随時対応型訪問介護ステーション,ホノカテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴステーション,定期巡回・随時対応型訪問介護看護,宮城県大崎市古川北稲葉三丁目13-34,,38.560267476835600,140.950564575957000,0229-25-5564,491500377,,,15,https://www.honoka-world.com/
45055,493100127,宮城県,美里町,訪問介護　福寿の家,ホウモンカイゴ　フクジュノイエ,定期巡回・随時対応型訪問介護看護,宮城県遠田郡美里町北浦字待江82-8,,38.542671600000000,141.054203600000000,0229-87-5351,493100127,,,0,
52019,590100681,秋田県,秋田市,２４時間ケアコールセンターふきのとう,24ジカンケアコールセンターフキノトウ,定期巡回・随時対応型訪問介護看護,秋田県秋田市金足小泉字潟向８６－１,,39.816637900000000,140.059434700000000,018-827-5619,590100681,,,35,http://fukinotou-akita.jp
52027,590200192,秋田県,能代市,街かどケアステーションさらさ能代,マチカドケアステーションサラサノシロ,定期巡回・随時対応型訪問介護看護,秋田県能代市元町14番126号特別養護老人ホームさらさ能代,特別養護老人ホームさらさ能代,40.207288000000000,140.033056600000000,0185-74-6755,590200192,,,,https://jawa-akita.com
52035,590300299,秋田県,横手市,街かどケアステーションさらさ,マチカドケアステーションサラサ,定期巡回・随時対応型訪問介護看護,秋田県横手市駅前町7-17ウェルフェア横手,ウェルフェア横手,39.308171200000000,140.561911100000000,182238430,590300299,,,0,
52035,590300323,秋田県,横手市,条里ケアセンター,ジョウリケアセンター,定期巡回・随時対応型訪問介護看護,秋田県横手市条里１丁目１５番７号,,39.308454200000000,140.550901400000000,0182-23-5304,590300323,,,0,
52035,590300489,秋田県,横手市,０１３ｃａｒｅ,ゼロイチサンケア,定期巡回・随時対応型訪問介護看護,秋田県横手市中央町６−２３２階,２階,39.314321500000000,140.566410800000000,0182-38-8708,590300489,,,,
52108,590500344,秋田県,由利本荘市,ほのぼの定期巡回ステーション,ホノボノテイキジュンカイステーション,定期巡回・随時対応型訪問介護看護,秋田県由利本荘市東梵天95-2,,39.382969800000000,140.062159700000000,0184-28-0008,590500344,,,0,http://www.yoro-duya.com/
52108,590500237,秋田県,由利本荘市,定期巡回・随時対応型訪問介護看護「わかば」,テイキジュンカイズイジタイオウガタホウモンカイゴカンゴワカバ,定期巡回・随時対応型訪問介護看護,秋田県由利本荘市石脇字田尻野7-3,,39.404785900000000,140.031383600000000,0184-74-5474,590500237,,,,http://www.ikeyaku.co.jp
52116,591000062,秋田県,潟上市,定期巡回・随時対応型訪問介護看護はやぶさ,テイキジュンカイズイジタイオウガタホウモンカイゴカンゴハヤブサ,定期巡回・随時対応型訪問介護看護,秋田県潟上市昭和大久保字街道下84－6,,39.870656400000000,140.059896300000000,018-877-2675,591000062,,,50,http://www.seiwakai-net.com/
52124,590800421,秋田県,大仙市,定期巡回・随時対応型訪問介護看護　ロクス,テイキジュンカイズイジタイオウガタホウモンカイゴカンゴロクス,定期巡回・随時対応型訪問介護看護,秋田県大仙市大曲日の出町1丁目30-1,,39.445761500000000,140.475723000000000,0187-73-7702,590800421,,,0,
52124,590800389,秋田県,大仙市,オオマガリライフ定期巡回・随時対応サービスセンター,オオマガリライフテイキジュンカイ・ズイジタイオウサービスセンター,定期巡回・随時対応型訪問介護看護,秋田県大仙市大曲丸の内町６番２４号,,39.462336044482500,140.477001154002000,0187-63-6666,590800389,,,,
52141,591300033,秋田県,にかほ市,定期巡回・随時対応型訪問介護看護事業所　ハルモニア・にかほ,テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショ　ハルモニア・ニカホ,定期巡回・随時対応型訪問介護看護,秋田県にかほ市院内字嶋田４２番地１,,39.282262204007300,139.963730749738000,０１８４－４４－８４４８,591300033,,,0,https://harmonia-nikaho.com
52141,591300082,秋田県,にかほ市,定期巡回naniku24,テイキジュンカイナニクニジュウヨン,定期巡回・随時対応型訪問介護看護,秋田県にかほ市平沢字宮田6-5宮田テナント２階,宮田テナント２階,39.286957600000000,139.966025600000000,0184-74-8150,591300082,,,0,
53465,592200125,秋田県,藤里町,藤里町社会福祉協議会指定定期巡回・随時対応型訪問介護看護事業所,フジサトマチシャカイフクシキョウギカイシテイテイキジュンカイズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,秋田県山本郡藤里町藤琴字三ツ谷脇４０番地総合福祉センター,総合福祉センター,40.281971000000000,140.261564900000000,0185-79-2848,592200125,,,0,http://www.fujisato-shakyo.jp/
54348,593900145,秋田県,美郷町,ミサトライフ定期巡回・随時対応サービスセンター,ミサトライフテイキジュンカイ・ズイジタイオウサービスセンター,定期巡回・随時対応型訪問介護看護,秋田県仙北郡美郷町六郷字熊野１５２−１,,39.413446200000000,140.553119900000000,0187-84-0100,593900145,,,,https://lifeakita.com
62014,690100417,山形県,山形市,ヘルパーステーション　樫の木,ヘルパーステーション　カシノキ,定期巡回・随時対応型訪問介護看護,山形市上町４丁目６ー２４,,38.244422700000000,140.313329600000000,023-644-3364,690100417,,,0,http://daiwa-med.co.jp/
62014,690100953,山形県,山形市,２４時間在宅ケアステーション敬寿園,ニジュウヨジカンザイタクケアステーションケイジュエン,定期巡回・随時対応型訪問介護看護,山形市大字妙見寺500-1,,38.236948600000000,140.377844400000000,023-666-6150,690100953,,,0,http://keijuen.or.jp/
62014,690100961,山形県,山形市,定期巡回・随時対応型訪問介護看護　YONEKIプレミアム365,テイキジュンカイズイジタイオウガタホウモンカイゴカンゴヨネキプレミアム365,定期巡回・随時対応型訪問介護看護,山形県山形市あかねヶ丘２丁目１番４号,,38.247553000000000,140.308457000000000,023-616-7515,690100961,,,,http://yonekiya.com/
62022,690400171,山形県,米沢市,三友堂定期巡回・随時対応型訪問介護看護ステーション,サンユウドウテイキジュンカイズイジタイオウガタホウモンカイゴカンゴステーション,定期巡回・随時対応型訪問介護看護,山形県米沢市大字塩野2755番地の3サービス付き高齢者向け住宅おたかぽっぽ1階事務所内,サービス付き高齢者向け住宅おたかぽっぽ1階事務所内,37.923933214776200,140.091796879485000,0238-27-7575,690400171,,,0,ｈｔｔｐｓ：//rehacare.sanyudo.or.jp
62022,690400288,山形県,米沢市,定期巡回ステーションさんゆう,テイキジュンカイステーションサンユウ,定期巡回・随時対応型訪問介護看護,山形県米沢市西大通2丁目2-30,,37.916267800000000,140.098643800000000,0238-24-5220,690400288,,,0,http://www.santhy-sanyou.com/
62022,690400197,山形県,米沢市,ケアセンターなごみ,ケアセンターナゴミ,定期巡回・随時対応型訪問介護看護,山形県米沢市泉町二丁目１番６号,,37.895682073443200,140.103660245046000,0238-38-7030,690400197,,,0,https://nagomi-calm.com
62031,690700331,山形県,鶴岡市,定期巡回事業所タカラ,テイキジュンカイジギョウショタカラ,定期巡回・随時対応型訪問介護看護,山形県鶴岡市切添町5番8号,,38.734215577597600,139.844518133296000,0235-33-8834,690700331,,,0,
62031,690700406,山形県,鶴岡市,定期巡回随時対応型訪問介護看護澄花,テイキジュンカイズイジタイオウガタホウモンカイゴカンゴスミカ,定期巡回・随時対応型訪問介護看護,山形県鶴岡市大山字堤下2番31号,,38.747773180372200,139.757250758367000,235351667,690700406,,,,http://third-stage.net
62031,690700265,山形県,鶴岡市,定期巡回随時対応型訪問介護看護安らぎケアちわら,テイキジュンカイズイジタイオウガタホウモンカイゴカンゴヤスラギケアチワラ,定期巡回・随時対応型訪問介護看護,山形県鶴岡市北茅原町5-10,,38.755162233447500,139.842513216533000,0235-25-5055,690700265,,,0,
62031,690700141,山形県,鶴岡市,瑞穂の郷　24時間巡回型訪問介護,ミズホノサト　２４ジカンジュンカイガタホウモンカイゴ,定期巡回・随時対応型訪問介護看護,山形県鶴岡市羽黒町細谷字北田１２８－１,,38.737351900000000,139.861452400000000,0235-29-1025,690700141,,,0,http://www.hcp-net.co.jp
62049,690800412,山形県,酒田市,訪問介護事業所眺海,ホウモンカイゴジギョウショチョウカイ,定期巡回・随時対応型訪問介護看護,山形県酒田市山寺字宅地159番地,,38.848037600000000,139.961501000000000,0234－62－3785,690800412,,,,http://www.kashink.jp
62049,690800321,山形県,酒田市,コンフォート樫の木,コンフォートカシノキ,定期巡回・随時対応型訪問介護看護,山形県酒田市こあら２丁目４番地の６,,38.914895078963000,139.862472852254000,０２３４－４３－１７７１,690800321,,,0,http://www.kashink.jp
62065,691200117,山形県,寒河江市,定期巡回・随時対応型訪問介護看護つつじ,テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴツツジ,定期巡回・随時対応型訪問介護看護,山形県寒河江市寒河江塩水6-1,,38.379066000000000,140.260879400000000,0237-85-1326,691200117,,,10,http://www.npo-ajisai.jp/
62090,691500110,山形県,長井市,24時間巡回介護えがお,24ジカンジュンカイカイゴエガオ,定期巡回・随時対応型訪問介護看護,山形県長井市台町23番23号,,38.097772819518500,140.030152260188000,0238-84-5710,691500110,,,28,https://takeda-carehome.jp/
72010,790100614,福島県,福島市,リブレ松川24時間訪問介護看護事業所,リブレマツカワ２４ジカンホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,福島県福島市松川町美郷4丁目13番8,,37.665727700000000,140.472871900000000,024-573-6522,790100614,,,,
72010,790101034,福島県,福島市,定期巡回ステーション　スマイル飯坂,テイキジュンカイステーション　スマイルイイザカ,定期巡回・随時対応型訪問介護看護,福島市飯坂町湯野字上川原1,,37.837195100000000,140.450844900000000,024-542-3997,790101034,,,0,
72010,790101158,福島県,福島市,愛ホームケアすかわ　定期巡回随時対応型訪問介護看護,アイホームケアスカワテイキジュンカイズイジタイオウガタホウモンカイゴカンゴ,定期巡回・随時対応型訪問介護看護,福島県福島市野田町１丁目１３－５８,,37.754601800000000,140.449475900000000,024-563-3611,790101158,,,0,
72010,790100846,福島県,福島市,定期巡回・随時対応型訪問介護看護事業所　森の風,テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショ　モリノカゼ,定期巡回・随時対応型訪問介護看護,福島県福島市南沢又字水門下160番地の3,,37.782077369155100,140.411312213492000,024-572-3668,790100846,,,25,http://youkoukai.jp/
72010,790100853,福島県,福島市,愛ホームケアにじのまち定期巡回・随時対応型訪問介護看護,アイホームケアニジノマチテイキジュンカイズイジタイオウガタホウモンカイゴカンゴ,定期巡回・随時対応型訪問介護看護,福島県福島市南沢又字上並8－6,,37.784611384383000,140.442486786249000,024-555-2626,790100853,,,50,
72010,790100341,福島県,福島市,ロング・ライフ24時間訪問介護看護事業所,ロング・ライフ24ジカンホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,福島市松川町字産子内１番地の１,,37.667299700000000,140.478043400000000,024-567-5800,790100341,,,5,http://www.life-time-fukushima.jp/
72010,790100531,福島県,福島市,定期巡回・随時対応型訪問介護看護事業所ひだまり,テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショヒダマリ,定期巡回・随時対応型訪問介護看護,福島県福島市渡利字中江町40-1,,37.748196200000000,140.483078200000000,024-563-5762,790100531,,,0,
72010,790100663,福島県,福島市,ハッピー愛ランド　24時間訪問介護看護ステーション,ハッピーアイランド　ニジュウヨジカンホウモンカイゴカンゴステーション,定期巡回・随時対応型訪問介護看護,福島市本内字西河原5-76ハッピー愛ランド地域交流センター,ハッピー愛ランド地域交流センター,37.781770491470500,140.481647657014000,024-573-0201,790100663,,,0,http://www.happyisland.org/
72010,790101083,福島県,福島市,定期巡回ステーション明日の樹,テイキジュンカイステーションアスノキ,定期巡回・随時対応型訪問介護看護,福島県福島市南矢野目字中江10-12,,37.787004159866900,140.454265776092000,04-572-4557,790101083,,,0,
72010,790100382,福島県,福島市,グリーンライト定期巡回・随時対応型訪問介護看護事業所,グリーンライトテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,福島県福島市飯坂町湯野字梁尻１－１,,37.822532500000000,140.456274500000000,024-542-7777,790100382,,,0,http://care-net.biz/07/ryokukouen/
72010,790100762,福島県,福島市,定期巡回・随時対応型訪問介護看護事業所　ひかり,テイキジュンカイズイジタイオウガタホウモンカイゴカンゴジギョウショ　ヒカリ,定期巡回・随時対応型訪問介護看護,福島県福島市小倉寺字美濃輪下1-3,,37.729209500000000,140.474348400000000,024-572-5681,790100762,,,0,http://ai-nosato.jp
72010,790101059,福島県,福島市,エルタ定期巡回・随時対応型訪問介護看護事業所,エルタテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,福島県福島市東浜町10-16エルフィリア,エルフィリア,37.763191300000000,140.486754200000000,024-573-0679,790101059,,,,https://f-elta.net/
72010,790101166,福島県,福島市,エルタガーデン定期巡回・随時対応型訪問介護看護事業所,エルタガーデンテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,福島県福島市八島田字樋ノ口８０,,37.768208800000000,140.434190900000000,024-563-6831,790101166,,,0,https://f-elta.net/
72010,790100820,福島県,福島市,24時間訪問介護看護ステーション　花桃館,ニジュウヨジカンホウモンカイゴカンゴステーションハナモモカン,定期巡回・随時対応型訪問介護看護,福島県福島市飯坂町湯野字湯ノ上13-1,,37.830942500000000,140.455368500000000,024-563-3900,790100820,,,60,http://iizaka-hanamomo.jp
72010,790100556,福島県,福島市,定期巡回・随時対応型訪問介護看護ステーション湯の里大生苑,テイキジュンカイズイジタイオウガタホウモンカイゴカンゴステーションユノサトタイセイエン,定期巡回・随時対応型訪問介護看護,福島県福島市飯坂町湯野字切湯ノ上2-6,,37.832648347603800,140.454778789549000,024-542-0606,790100556,,,0,http://www.yunosato-taiseien.jp/
72036,790301071,福島県,郡山市,定期巡回　希,テイキジュンカイ　ノゾミ,定期巡回・随時対応型訪問介護看護,福島県郡山市並木１丁目18-1ベル並木１F,ベル並木１F,37.411577700000000,140.363198500000000,070-8839-4351,790301071,,,0,
72036,790301014,福島県,郡山市,ワンランド定期巡回郡山南,ワンランドテイキジュンカイコオリヤマミナミ,定期巡回・随時対応型訪問介護看護,福島県郡山市賀庄153-1パルク賀庄1-C,パルク賀庄1-C,37.369931500000000,140.367883300000000,024-983-7300,790301014,,,0,http://www.oneland.co.jp
72036,790300602,福島県,郡山市,定期巡回・随時対応型訪問介護看護事業所　ふじ,テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショ　フジ,定期巡回・随時対応型訪問介護看護,福島県郡山市八山田西二丁目159,,37.429608075875200,140.360786859633000,024-953-4785,790300602,,,0,
72036,790300750,福島県,郡山市,定期巡回・随時対応型訪問介護看護事業所あさか,テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギヨウショアサカ,定期巡回・随時対応型訪問介護看護,福島県郡山市安積荒井3-64エターナル弁天　１F号棟A号室,エターナル弁天　１F号棟A号室,37.370104419087200,140.359568584775000,024-953-6777,790300750,,,10,
72036,790300875,福島県,郡山市,定期巡回・随時対応型訪問介護看護事業所とみた,テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショトミタ,定期巡回・随時対応型訪問介護看護,冨田町字十文字49番地1エムズアパートメント101,エムズアパートメント101,37.411961900000000,140.344907500000000,024-953-5130,790300875,,,5,http://eco-kaigo.com
72036,790301220,福島県,郡山市,定期巡回お花畑,テイキジュンカイオハナバタケ,定期巡回・随時対応型訪問介護看護,福島県郡山市熱海町熱海2－56,,37.481650098478300,140.273146862566000,070‐3276‐6077,790301220,,,0,https://ohana-batake.net/
72036,790300933,福島県,郡山市,ワンランド定期巡回郡山,ワンランドテイキジュンカイコオリヤマ,定期巡回・随時対応型訪問介護看護,福島県郡山市小原田三丁目22-22サンライズ103,サンライズ103,37.377827200000000,140.387349500000000,249736656,790300933,,,0,http://www.oneland.co.jp
72036,790300271,福島県,郡山市,定期巡回随時対応型訪問介護看護事業所なのはな,テイキジュンカイズイジタイオウカタホウモンカイゴカンゴジギョウショナノハナ,定期巡回・随時対応型訪問介護看護,福島県郡山市鳴神一丁目６３番地医療生協サービス付高齢者住宅なのはな,医療生協サービス付高齢者住宅なのはな,37.395104000000000,140.338572000000000,024-953-4005,790300271,,,0,koriyama-h-coop.or.jp/
72036,790300651,福島県,郡山市,定期巡回・随時対応型訪問介護看護事業所　おおつき,テイキジュンカイ・ズイジタオウガタホウモンカイゴカンゴジギョウショ　オオツキ,定期巡回・随時対応型訪問介護看護,福島県郡山市大槻町字西勝ノ木5-1,,37.393532200000000,140.306319000000000,050-5305-6677,790300651,,,0,http://kuwano-fukushikai:jp
72036,790301147,福島県,郡山市,いちかわ定期巡回KAISEI,イチカワテイキジュンカイカイセイ,定期巡回・随時対応型訪問介護看護,福島県郡山市開成5丁目26－23ベルトピア開成203号,ベルトピア開成203号,37.390310400000000,140.348969700000000,024-983-5700,790301147,,,,http://care-itikawa.com
72036,790300941,福島県,郡山市,繋ケアステーション,ツナグケアステーション,定期巡回・随時対応型訪問介護看護,福島県郡山市桜木一丁目12番7号,,37.408098400000000,140.371188800000000,024-954-4443,790300941,,,40,www.enjyu-enjoy.com
72052,790500177,福島県,白河市,定期巡回・随時対応型訪問介護看護事業所みさか,テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショミサカ,定期巡回・随時対応型訪問介護看護,福島県白河市みさか2丁目48－35,,37.106083700000000,140.196342100000000,0248-21-5635,790500177,,,,
72052,790500292,福島県,白河市,ワンランドケア白河,ワンランドケアシラカワ,定期巡回・随時対応型訪問介護看護,福島県白河市昭和町273-1,,37.130943620710600,140.198178259525000,248230028,790500292,,,,http://www.oneland.co.jp
72079,790700074,福島県,須賀川市,定期巡回随時対応型訪問介護看護事業所「ひかり」,テキジュンカイズイジタイオウガタホウモンカイゴカンゴジギョウショヒカリ,定期巡回・随時対応型訪問介護看護,福島県須賀川市陣場町108番地,,37.298372260445800,140.363868365633000,0248-94-4382,790700074,,,0,https://www.clover-kaigo.jp/
72079,790700116,福島県,須賀川市,ワンランド定期巡回須賀川,ワンランドテイキジュンカイスカガワ,定期巡回・随時対応型訪問介護看護,福島県須賀川市森宿字安積田２１１－２シニアパンション須賀川・森宿　内,シニアパンション須賀川・森宿　内,37.316370009637800,140.363146894676000,0248-94-5590,790700116,,,0,http://www.oanlando.co.jp
72109,791000086,福島県,二本松市,JWS陽だまりの郷　定期巡回・随時対応型訪問介護看護事業所,ジェイダブリューエスヒダマリノサト　テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,福島県二本松市表2丁目775番地,,37.604390500000000,140.436105200000000,0243-62-1031,791000086,,,0,http://jws-c.jp
72117,791100100,福島県,田村市,定期巡回すみれ,テイキジュンカイスミレ,定期巡回・随時対応型訪問介護看護,福島県田村市船引町船引字砂子田198,,37.444921000000000,140.572491700000000,0247-82-5369,791100100,,,,https://funehiki.clinic/
72133,791300221,福島県,伊達市,定期巡回・随時対応型訪問介護看護ステーション　やながわ大生苑,テイキジュンカイズイジタイオウガタホウモンカイゴカンゴステーションヤナガワタイセイエン,定期巡回・随時対応型訪問介護看護,福島県伊達市梁川町字南本町46-1,,37.854838700000000,140.601706400000000,024-573-0122,791300221,,,0,www.yanagawa-taiseien.jp
72133,791300254,福島県,伊達市,指定定期巡回・随時対応型訪問介護看護事業所桜,シテイテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショサクラ,定期巡回・随時対応型訪問介護看護,福島県伊達市梁川町上町36,,37.859743692119800,140.611281745405000,024-573-4980,791300254,,,0,https://kakeikai.or.jp/
