都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL
72117,751180027,福島県,田村市,介護老人保健施設　歩,カイゴロウジンホケンシセツ　アユム,介護老人保健施設,福島県田村市船引町船引字砂子田42,,37.446090427075000,140.571241260049000,0247-82-6788,751180027,,,29,https://funehiki.clinic/
72125,750685018,福島県,南相馬市,介護老人保健施設　長生院,カイゴロウジンホケンシセツ　チョウセイイン,介護老人保健施設,福島県南相馬市原町区本町一丁目１４１番地,,37.639205600000000,140.959886700000000,0244-22-6000,750685018,,,100,www.chouseiin.jp/
72125,753385012,福島県,南相馬市,福島県厚生農業協同組合連合会鹿島厚生病院併設介護老人保健施設厚寿苑,フクシマケンコウセイノウギョウキョウドウクミアイレンゴウカイカシマコウセイビョウインヘイセツカイゴロウジンホケンシセツコウジュエン,介護老人保健施設,福島県南相馬市鹿島区横手字八郎内３番地,,37.708928488654700,140.962700390074000,0244-46-1113,753385012,,,100,http://kashima-koujuen.net/
72125,751280017,福島県,南相馬市,介護老人保健施設ヨッシーランド,カイゴロウジンホケンシセツヨッシーランド,介護老人保健施設,原町区石神字赤坂110番地1,,37.643499900000000,140.924366700000000,0244-24-0000,751280017,,,0,jiseikai-mc.jp/
72133,752085019,福島県,伊達市,プライムケア桃花林,プライムケアトウカリン,介護老人保健施設,福島県伊達市保原町字岡代9番地1,,37.810914000000000,140.561789100000000,024-575-0750,752085019,,,0,http://www.jinsenkai.or.jp/prime/
72141,752185017,福島県,本宮市,医療法人慈久会　介護老人保健施設明生苑,イリョウホウジンジキュウカイ　カイゴロウジンホケンシセツメイセイエン,介護老人保健施設,福島県本宮市本宮字南町裡１４９番地,,37.517061506444500,140.401542179314000,0243-34-6799,752185017,,,0,http://www.tanihospital.jp/meiseien/
72141,752185025,福島県,本宮市,介護老人保健施設　まゆみの里,カイゴロウジンホケンシセツ　マユミノサト,介護老人保健施設,福島県本宮市青田字花掛20番地,,37.502160300000000,140.392885100000000,0243-34-3305,752185025,,,96,http://www.ochiaikai.jp/
73016,752080010,福島県,桑折町,介護老人保健施設　桑折「聖・オリーブの郷」,カイゴロウジンホケンシセツ　コオリセイオリーブノサト,介護老人保健施設,福島県伊達郡桑折町大字上郡字内記1番地1,,37.848955559929000,140.523220056484000,024-581-2100,752080010,,,100,http://sosei.org
73083,752080036,福島県,川俣町,介護老人保健施設　リハビリ南東北川俣,カイゴロウジンホケンシセツ　リハビリミナミトウホクカワマタ,介護老人保健施設,福島県伊達郡川俣町大字鶴沢字池ノ上30-1,,37.663699200000000,140.575051700000000,024-538-1611,752080036,,,0,http://www.kaigo-kawamata.com/
73083,752080044,福島県,川俣町,介護老人保健施設　めがみ,カイゴロウジンホケンシセツ　メガミ,介護老人保健施設,福島県伊達郡川俣町字五百田２０－１,,37.665994100000000,140.599116100000000,024-566-2661,752080044,,,29,http://kawamata.saiseikai.or.jp/nadeshiko-kawamata/
73679,752385013,福島県,只見町,只見町介護老人保健施設「こぶし苑」,タダミマチカイゴロウジンホケンシセツ「コブシエン」,介護老人保健施設,福島県南会津郡只見町大字長浜字唱平３１番地,,37.304067800000000,139.374581300000000,0241-84-2101,752385013,,,0,http://business4.plala.or.jp/kobusi04/
73687,752380022,福島県,南会津町,南会津町介護老人保健施設湯花里苑,ミナミアイヅマチカイゴロウジンホケンシセツユカリエン,介護老人保健施設,福島県南会津郡南会津町湯ノ花６４８番地,,37.067542300000000,139.522600100000000,0241-78-8250,752380022,,,0,
74055,752580092,福島県,西会津町,西会津町介護老人保健施設｢憩の森」,ニシアイヅマチカイゴロウジンホケンシセツイコイノモリ,介護老人保健施設,福島県耶麻郡西会津町登世島字田畑乙2042-65,,37.597924700000000,139.639561500000000,0241-45-4231,752580092,,,0,http://nishiaizu-fukushi.jp/
74071,752580084,福島県,磐梯町,磐梯町介護老人保健施設「りんどう」,バンダイマチカイゴロウジンホケンシセツ「リンドウ」,介護老人保健施設,福島県耶麻郡磐梯町大字磐梯字諏訪山２９２６番地,,37.557135300000000,139.981228000000000,0242-74-1660,752580084,,,100,http://www.jadecom.or.jp
74080,752580100,福島県,猪苗代町,介護老人保健施設　多生苑猪苗代,カイゴロウジンホケンシセツ　タショウエンイナワシロ,介護老人保健施設,福島県耶麻郡猪苗代町字梨木西101番地,,37.555377200000000,140.111676500000000,0242-72-1818,752580100,,,100,https://www.onchikai.jp/tashouen-inawashiro/
74080,752580068,福島県,猪苗代町,介護老人保健施設　ケアテル猪苗代(従来型),カイゴロウジンホケンシセツケアテルイナワシロジュウライガタ,介護老人保健施設,福島県耶麻郡猪苗代町大字川桁字元寺2403番地1,,37.542108800000000,140.153390400000000,0242-66-3030,752580068,,,0,http://www.caretel.jp/
74080,752580118,福島県,猪苗代町,介護老人保健施設　ケアテル猪苗代(ユニット型）,カイゴロウジンホケンシセツケアテルイナワシロユニットガタ,介護老人保健施設,福島県耶麻郡猪苗代町大字川桁字元寺2403番地1,,37.542108800000000,140.153390400000000,0242-66-3030,752580118,,,0,http:/www.caretel.jp/
74217,752685016,福島県,会津坂下町,坂下厚生総合病院併設介護老人保健施設　なごみ,バンゲコウセイソウゴウビョウインヘイセツカイゴロウジンホケンシセツナゴミ,介護老人保健施設,福島県河沼郡会津坂下町字上柳田2210-1,,37.565081347500700,139.808988816193000,0242-83-7530,752685016,,,0,https://fkosei-nagomi.jp/
74471,752780015,福島県,会津美里町,介護老人保健施設　グリーンケアハイツ,カイゴロウジンホケンシセツ　グリーンケアハイツ,介護老人保健施設,福島県大沼郡会津美里町荻窪字上野１８５番地,,37.450818746329400,139.809499517722000,0242-54-2300,752780015,,,0,http://www.heiseikai-group.com/
74471,752785014,福島県,会津美里町,介護老人保健施設　グリーンケアハイツ,カイゴロウジンホケンシセツ　グリーンケアハイツ,介護老人保健施設,福島県大沼郡会津美里町荻窪字上野１８５番地,,37.450784676877300,139.809456602377000,0242-54-2300,752785014,,,0,http://www.heiseikai-group.com/
74616,752880013,福島県,西郷村,介護老人保健施設ニコニコリハビリ,カイゴロウジンホケンシセツニコニコリハビリ,介護老人保健施設,福島県西白河郡西郷村字下前田東４,,37.122910072806000,140.190629385320000,0248-24-2525,752880013,,,100,http://www.hakueikai.gr.jp/
74641,752880021,福島県,泉崎村,介護老人保健施設　泉崎南東北リハビリテーション・ケアセンター,カイゴロウジンホケンシセツ　イズミザキミナミトウホクリハビリテーション・ケアセンター,介護老人保健施設,福島県西白河郡泉崎村大字泉崎字山ヶ入56,,37.157285600000000,140.291996500000000,0248-53-2415,752880021,,,0,http://www.izumizaki-rehabili.com/
74667,752880039,福島県,矢吹町,介護老人保健施設ほのぼの,カイゴロウジンホケンシセツホノボノ,介護老人保健施設,福島県西白河郡矢吹町井戸尻４４５番地６,,37.205204500000000,140.308841900000000,0248-41-1411,752880039,,,0,http://www.ns-hp.ecnet.jp
74667,752880047,福島県,矢吹町,医療法人あさひ会　介護老人保健施設南東北プロヴィデンス,イリョウホウジンアサヒカイ　カイゴロウジンホケンシセツミナミトウホクプロウ˝ィデンス,介護老人保健施設,福島県西白河郡矢吹町文京町226,,37.188190200000000,140.338734100000000,0248-44-4111,752880047,,,0,http://www.asahi-providence.com./
74811,752980011,福島県,棚倉町,介護老人保健施設　志宝台,カイゴロウジンホケンシセツ　シホウダイ,介護老人保健施設,福島県東白川郡棚倉町大字関口字上志宝73番地,,37.035907604111600,140.388455468123000,0247-57-5231,752980011,,,0,https://kujikai.or.jp/
74837,752985010,福島県,塙町,塙厚生病院併設　介護老人保健施設久慈の郷,ハナワコウセイビョウインヘイセツカイゴロウジンホケンシセツクジノサト,介護老人保健施設,福島県東白川郡塙町大字塙字材木町14番地,,36.960547900000000,140.409109000000000,0247-43-1101,752985010,,,0,
75019,753080035,福島県,石川町,介護老人保健施設オルキス,カイゴロウジンホケンシセツオルキス,介護老人保健施設,福島県石川郡石川町大字沢井字西ノ作89-40,,37.138977800000000,140.391789900000000,0247-26-3030,753080035,,,0,http://www.h3.dion.ne.jp/~heishin/o/index.html
75019,753080068,福島県,石川町,（医）誠励会　医療併設型介護老人保健施設　いしかわリハビリテーション・ケアセンター,イリョウホウジン　セイレイカイ　イリョウヘイセツガタカイゴロウジンホケンシセツ　イシカワリハビリテーションケアセンター,介護老人保健施設,福島県石川郡石川町字新町46-1,,37.148359700000000,140.454592300000000,0247-26-1156,753080068,,,0,http://www.seireikai.net
75035,753080043,福島県,平田村,医療法人誠励会介護老人保健施設ひらたリハビリテーション・ケアセンター,イリョウホウジンセイレイカイカイゴロウジンホケンシセツヒラタリハビリテーションケアセンター,介護老人保健施設,福島県石川郡平田村上蓬田字清水内18-2,,37.243360400000000,140.567756600000000,0247-57-5222,753080043,,,0,http://www.seireikai.net/
75051,753080050,福島県,古殿町,（医）誠励会介護老人保健施設サテライト大久田リハビリテーション・ケアセンター,イリョウホウジンセイレイカイカイゴロウジンホケンシセツサテライトオオグタリハビリテーションケアセンター,介護老人保健施設,福島県石川郡古殿町大字大久田字石神44-1,,37.091990600000000,140.596545100000000,0247-57-5100,753080050,,,0,http://www.seireikai.net
75213,753180017,福島県,三春町,介護老人保健施設　三春南東北リハビリテーション・ケアセンター,カイゴロウジンホケンシセツ　ミハルミナミトウホクリハビリテーション・ケアセンター,介護老人保健施設,福島県田村郡三春町大字山田字クルミヤツ3-3,,37.426634800000000,140.448194700000000,0247-61-2511,753180017,,,0,http://www.kaigo-miharu.com/
82015,850180043,茨城県,水戸市,介護老人保健施設　つねずみ,カイゴロウジンホケンシセツツネズミ,介護老人保健施設,茨城県水戸市大場町２-１４,,0.000000000000000,0.000000000000000,029-247-6250,850180043,,,80,http://www.aikawanaika.or.jp/
82015,850180092,茨城県,水戸市,介護老人保健施設しもいち,カイゴロウジンホケンシセツシモイチ,介護老人保健施設,茨城県水戸市柳町２－１０－１１,,36.365516800000000,140.490092500000000,029-231-2341,850180092,,,0,
82015,850180126,茨城県,水戸市,介護老人保健施設　はなみずき,カイゴロウジンホケンシセツハナミズキ,介護老人保健施設,茨城県水戸市東原3-2-8,,36.386242100000000,140.446761600000000,029-303-3501,850180126,,,0,http://www.hokusuikai.jp
82015,850180084,茨城県,水戸市,介護老人保健施設　大串の里,カイゴロウジンホケンシセツ　オオクシノサト,介護老人保健施設,茨城県水戸市大串町５８４番1,,36.332278600000000,140.542222900000000,029-269-6477,850180084,,,100,http://www.toumae-hospital.jp/senior.html
82015,850180134,茨城県,水戸市,介護老人保健施設ひまわり水戸,カイゴロウジンホケンシセツヒマワリミト,介護老人保健施設,茨城県水戸市百合が丘町814-477,,36.350582300000000,140.507333200000000,029-240-1007,850180134,,,,https://www.mitochuo-hsp.or.jp
82015,850180142,茨城県,水戸市,介護老人保健施設　葵の園・水戸中央,カイゴロウジンホケンシセツ　アオイノソノ・ミトチュウオウ,介護老人保健施設,水戸市米沢町608-1,,36.337141500000000,140.458751500000000,029-277-8080,850180142,,,100,https://www.aoikai.jp/mitocyuo/
82015,850180118,茨城県,水戸市,介護老人保健施設渡里の里,カイゴロウジンホケンシセツワタリノサト,介護老人保健施設,茨城県水戸市渡里町285-1,,36.403516870367500,140.450667740475000,029-353-6300,850180118,,,0,http://www.watarino-sato.jp/
82015,853180040,茨城県,水戸市,介護老人保健施設　つまさと,カイゴロウジンホケンシセツ　ツマサト,介護老人保健施設,茨城県水戸市有賀町2228,,36.382318300000000,140.363063200000000,029-259-7677,853180040,,,0,https://www.tsumasato.ibaraki.jp/
82015,850180050,茨城県,水戸市,介護老人保健施設　みがわ,カイゴロウジンホケンシセツ　ミガワ,介護老人保健施設,茨城県　水戸市　見川町　2131-105,,36.358442000000000,140.425706000000000,029-305-6868,850180050,,,100,https://www.ohhashikai.or.jp/migawa
82015,850180076,茨城県,水戸市,介護老人保健施設　はなみずき,カイゴロウジンホケンシセツ　ハナミズキ,介護老人保健施設,茨城県水戸市東原3-2-8,,36.386242100000000,140.446761600000000,029-303-3501,850180076,,,100,http://www.hokuyoukai.jp/
82015,850180100,茨城県,水戸市,介護老人保健施設　ひまわり水戸,カイゴロウジンホケンシセツ　ヒマワリミト,介護老人保健施設,百合が丘町814-477,,36.350698266117500,140.507287248935000,029-240-1007,850180100,,,0,http://www.mitochuo-hsp.or.jp
82015,850180027,茨城県,水戸市,介護老人保健施設　ナーシングホームかたくり,カイゴロウジンホケンシセツ　ナーシングホームカタクリ,介護老人保健施設,茨城県水戸市河和田町4516-1,,36.348581400000000,140.392487000000000,029-255-5222,850180027,,,80,http://www.suisei.or.jp
82015,850180068,茨城県,水戸市,介護老人保健施設はぁもにか,カイゴロウジンホケンシセツハァモニカ,介護老人保健施設,茨城県水戸市石川４－４０３９－２６,,36.391107200000000,140.423763500000000,029-254-5777,850180068,,,0,http://www.okubo.hsp.or.jp
82015,850180035,茨城県,水戸市,介護老人保健施設こすもぴあ,カイゴロウジンホケンシセツコスモピア,介護老人保健施設,茨城県水戸市石川４－４０２７,,36.389982400000000,140.424302400000000,029-252-4777,850180035,,,0,r-cospiy@dream.ocn.ne.jp
82015,850180019,茨城県,水戸市,介護老人保健施設　くるみ館,カイゴロウジンホケンシセツ　クルミカン,介護老人保健施設,茨城県水戸市河和田町3335-1,,36.367226100000000,140.402246700000000,029-255-4774,850180019,,,80,http://www.hokusuikai.or.jp
82023,850280017,茨城県,日立市,介護老人保健施設　田尻ヶ丘ヘルシーケア,カイゴロウジンホケンシセツ　タジリガオカヘルシーケア,介護老人保健施設,日立市田尻町２－８－１１,,36.633394700000000,140.666397300000000,0294-43-6343,850280017,,,100,https://healthy-care.org
82023,850280059,茨城県,日立市,ひたちの森　ハピネス,ヒタチノモリ　ハピネス,介護老人保健施設,茨城県日立市十王町伊師725-1,,36.668066900000000,140.712244200000000,0294-20-6699,850280059,,,100,http://www.h-happiness.jp
82023,850280025,茨城県,日立市,介護老人保健施設　日立南ヘルシーセンター,カイゴロウジンホケンシセツ　ヒタチミナミヘルシーセンター,介護老人保健施設,茨城県日立市大みか町6-17-1,,36.511709461305900,140.608276650787000,0294-52-6825,850280025,,,100,http://www.hitachiminami.jp/
82023,850280033,茨城県,日立市,介護老人保健施設　さくら日立,カイゴロウジンホケンシセツ　サクラヒタチ,介護老人保健施設,日立市城南町1-1-11,,36.586310900000000,140.647667600000000,0294-22-8811,850280033,,,0,http://www.syujinkai-kh.or.jp/sakurahitachi/
82023,850280074,茨城県,日立市,介護老人保健施設　しおさい,カイゴロウジンホケンシセツ　シオサイ,介護老人保健施設,茨城県日立市国分町3-6-1,,36.565229500000000,140.648081600000000,0294-34-3311,850280074,,,0,
82023,850280066,茨城県,日立市,医療法人圭友会　介護老人保健施設　藍,イリョウホウジンケイユウカイ　カイゴロウジンホケンシセツ　アイ,介護老人保健施設,茨城県日立市千石町2丁目11-14,,36.553493245515100,140.627490116642000,0294-33-2122,850280066,,,80,https://rouken-ai.com
82031,850380064,茨城県,土浦市,介護老人保健施設　いっせい,カイゴロウジンホケンシセツ　イッセイ,介護老人保健施設,茨城県土浦市東崎6-15,,36.082816000000000,140.206396600000000,029-875-6900,850380064,,,0,http://rs-issei.jp/
82031,850380056,茨城県,土浦市,介護老人保健施設えがお,カイゴロウジンホケンシセツエガオ,介護老人保健施設,茨城県土浦市中村東2-21-1,,36.045017100000000,140.173653000000000,029-869-9020,850380056,,,,egao@r-hikari.jp
82031,850380072,茨城県,土浦市,介護老人保健施設　常総の郷,カイゴロウジンホケンシセツ　ジョウソウノサト,介護老人保健施設,茨城県土浦市荒川沖6-110,,36.020527900000000,140.154740700000000,029-843-5580,850380072,,,,http://www.aoikai.jp
82031,850380031,茨城県,土浦市,介護老人保健施設ひかり,カイゴロウジンホケンシセツヒカリ,介護老人保健施設,茨城県土浦市右籾１１１３－１,,36.049805700000000,140.181744200000000,029-843-3321,850380031,,,100,http://kaigo-hikari.jikokai.or.jp
82031,850380023,茨城県,土浦市,介護老人保健施設　シルバーケア土浦,カイゴロウジンホケンシセツ　シルバーケアツチウラ,介護老人保健施設,茨城県　土浦市　木田余一丁田台４６０６,,36.109379000000000,140.214181000000000,029-826-7021,850380023,,,100,https://kasuikai.or.jp
82031,850380015,茨城県,土浦市,介護老人保健施設　さくら,カイゴロウジンホケンシセツ　サクラ,介護老人保健施設,茨城県土浦市神立町字前原444番地2号,,36.105160731779200,140.240574025795000,029-833-1020,850380015,,,0,http://www.sakurahonobono.jp/
82031,850380080,茨城県,土浦市,介護老人保健施設　セントラル土浦,カイゴロウジンホケンシセツ　セントラルツチウラ,介護老人保健施設,茨城県土浦市真鍋新町12番10号,,36.090506200000000,140.209797500000000,029-893-6100,850380080,,,100,http://www.central.or.jp
82040,854380011,茨城県,古河市,青嵐荘ケア・アシスタンス,セイランソウケア・アシスタンス,介護老人保健施設,茨城県古河市上大野703-1,,36.209916200000000,139.774593200000000,0280-98-2711,854380011,,,0,http://www.houkoukai.or.jp/care/index.html
82040,850480021,茨城県,古河市,介護老人保健施設まくらがの郷,カイゴロウジンホケンシセツマクラガノサト,介護老人保健施設,茨城県古河市東本町四丁目2番2号,,36.193752146092500,139.724112476582000,0280-33-1234,850480021,,,,http://www.makuraganosato.net/
82040,850480013,茨城県,古河市,医療法人　慈政会　介護老人保健施設　平成園,イリョウホウジン　ジセイカイ　カイゴロウジンホケンシセツ　ヘイセイエン,介護老人保健施設,茨城県古河市旭町１－１７－３９,,36.197571700000000,139.721705700000000,0280-31-5998,850480013,,,0,https://www.heiseien.jp
82040,850480047,茨城県,古河市,介護老人保健施設けやきの舎,カイゴロウジンホケンシセツケヤキノイエ,介護老人保健施設,茨城県古河市仁連601,,36.183013300000000,139.806019400000000,0280-77-3333,850480047,,,0,http://www.nogihosp.or.jp
82058,853980019,茨城県,石岡市,介護老人保健施設サングリーンやさと,カイゴロウジンホケンシセツサングリーンヤサト,介護老人保健施設,茨城県石岡市小倉４４３－１,,36.241467800000000,140.170723300000000,0299-43-3120,853980019,,,80,http://www.taijinkai.or.jp/index.html
82058,850580036,茨城県,石岡市,医療法人美湖会　介護老人保健施設ウイケア,イリョウホウジンミズミカイ　カイゴロウジンホケンシセツウイケア,介護老人保健施設,茨城県石岡市行里川12951-1,,36.208929900000000,140.292727100000000,0299-56-2533,850580036,,,100,http://wecare-ishioka.jp
82058,850580044,茨城県,石岡市,社会福祉法人欅会　介護老人保健施設ゆうゆう,シャカイフクシホウジンケヤキカイ　カイゴロウジンホケンシセツユウユウ,介護老人保健施設,茨城県石岡市大砂10528-14,,36.225803100000000,140.247907000000000,0299-24-1611,850580044,,,,https://yuuyuu.ishioka-keyakikai.or.jp/
82058,853980027,茨城県,石岡市,介護老人保健施設　八郷プロバンス,カイゴロウジンホケンシセツ　ヤサトプロバンス,介護老人保健施設,石岡市瓦谷766番地の28,,36.264632300000000,140.220418100000000,0299-44-3213,853980027,,,80,http://www.bungosou.or.jp/yprovence/
82058,850580028,茨城県,石岡市,医療法人幕内会　介護老人保健施設あいあい,イリョウホウジンマクウチカイ　カイゴロウジンホケンシセツアイアイ,介護老人保健施設,茨城県石岡市東石岡5-2-26,,36.189148112824400,140.292862057686000,0299-28-3838,850580028,,,0,http://www.sannoudai.or.jp
82074,850780040,茨城県,結城市,介護老人保健施設　すばる,カイゴロウジンホケンシセツ　スバル,介護老人保健施設,茨城県結城市大字結城１０７８０,,36.306007900000000,139.849413100000000,0296-21-2088,850780040,,,100,subaruchikuseikai@josai-hp.com
82074,850780024,茨城県,結城市,介護老人保健施設生きいき倶楽部,カイゴロウジンホケンシセツイキイキクラブ,介護老人保健施設,茨城県結城市大字結城9143-1,,36.285851700000000,139.859954500000000,0296-20-8666,850780024,,,50,http://asmss.jp/
82074,850780032,茨城県,結城市,介護老人保健施設　あんしん,カイゴロウジンホケンシセツ　アンシン,介護老人保健施設,茨城県結城市大字結城字西繫昌塚9628-2,,36.288784680286300,139.855296308958000,0296-33-0880,850780032,,,0,https://roken-yuki.or.jp/
82082,850880014,茨城県,龍ヶ崎市,介護老人保健施設　涼風苑,カイゴロウジンホケンシセツ　リョウフウエン,介護老人保健施設,龍ケ崎市貝原塚町3689,,35.942118900000000,140.188090100000000,0297-63-0008,850880014,,,,http://www.ryofuen.or.jp
82082,850880030,茨城県,龍ヶ崎市,介護老人保健施設ビオラセア,カイゴロウジンホケンシセツビオラセア,介護老人保健施設,茨城県龍ケ崎市字野原1360-1,,35.911816900000000,140.199660400000000,0297-85-5111,850880030,,,80,http://violacea.jp/wp/
82082,850880022,茨城県,龍ヶ崎市,介護老人保健施設　けやきの郷,カイゴロウジンホケンシセツ　ケヤキノサト,介護老人保健施設,茨城県龍ケ崎市若柴町字沖餅１７４１－１,,35.923745100000000,140.144392300000000,0297-61-5133,850880022,,,0,http://www.ryujinkai.or.jp/
82104,851080010,茨城県,下妻市,医療法人　光潤会　介護老人保健施設　ルーエしもつま,イリョウホウジン　コウジュンカイ　カイゴロウジンホケンシセツ　ルーエシモツマ,介護老人保健施設,茨城県下妻市江1832,,36.228361400000000,139.934668700000000,0296-44-8000,851080010,,,0,https://ruhe-s.jp/
82104,854280013,茨城県,下妻市,介護老人保健施設　しろかね,カイゴロウジンホケンシセツ　シロカネ,介護老人保健施設,茨城県下妻市下栗１２１７,,36.164071839455800,139.959218882279000,0296-30-1811,854280013,,,0,https://www.rouken-shirokane.com/
82112,851180018,茨城県,常総市,けんちの苑水海道,ケンチノソノミツカイドウ,介護老人保健施設,茨城県常総市豊岡町丙３２６４番地,,36.029928800000000,139.973113300000000,0297-24-5511,851180018,,,100,http://www.kenchi.jp/
82112,851180026,茨城県,常総市,介護老人保健施設　葵の園・常総,カイゴロウジンホケンシセツ　アオイノソノ　ジョウソウ,介護老人保健施設,菅生町1308番地の1,,35.989488172267000,139.934375029608000,0297-27-3311,851180026,,,0,
82121,851280016,茨城県,常陸太田市,介護老人保健施設　くじらヶ丘,カイゴロウジンホケンシセツ　クジラガオカ,介護老人保健施設,茨城県常陸太田市田渡町８５５－１,,36.564400300000000,140.548799900000000,0294-70-2611,851280016,,,100,kawasaki-hos.or.jp/kujiragaoka/top.html
82147,851480020,茨城県,高萩市,介護老人保健施設ノア,カイゴロウジンホケンシセツノア,介護老人保健施設,茨城県高萩市高浜町3-154-1,,36.702151900000000,140.717926600000000,0293-24-2100,851480020,,,0,http://www.jsdi.or.jp/~noa/
82147,851480012,茨城県,高萩市,介護老人保健施設　博純苑,カイゴロウジンホケンシセツ　ハクジュンエン,介護老人保健施設,茨城県高萩市秋山６２５,,36.715279900000000,140.684970300000000,0293-23-2900,851480012,,,0,https://hakujun.jimdofree.com
82155,851580027,茨城県,北茨城市,介護老人保健施設ひだまり倶楽部,カイゴロウジンホケンシセツヒダマリクラブ,介護老人保健施設,北茨城市磯原町磯原２－３０５,,36.791092500000000,140.739796700000000,0293-30-1710,851580027,,,0,http://www.takih.jp/
82155,851580019,茨城県,北茨城市,介護老人保健施設　おはよう館,カイゴロウジンホケンシセツ　オハヨウカン,介護老人保健施設,茨城県北茨城市磯原町磯原字前大沢1919-4,,36.808302996990500,140.747654054257000,0293-44-0088,851580019,,,0,http://www.syujinkai-kh.or.jp/ohayoukan/
82163,851689117,茨城県,笠間市,介護老人保健施設すみれ,カイゴロウジンホケンシセツスミレ,介護老人保健施設,茨城県笠間市石井２０４５,,36.385136900000000,140.247987500000000,0296-70-0035,851689117,,,88,http://www.seihoukai.jp/
82163,851680017,茨城県,笠間市,笠間シルバーケアセンター　パル,カサマシルバーケアセンター　パル,介護老人保健施設,茨城県笠間市来栖255-1,,36.378010900000000,140.238759800000000,0296-70-1185,851680017,,,80,http:www.k-pal.or.jp/
82163,851689125,茨城県,笠間市,介護老人保健施設オリーブ友部館,カイゴロウジンホケンシセツオリーブトモベカン,介護老人保健施設,茨城県笠間市旭町32,,36.326109299882100,140.314619048253000,0296-71-5135,851689125,,,0,http://i-seihoukai.or.jp/olive/
82163,853280022,茨城県,笠間市,介護老人保健施設　シルバービィレッジ,カイゴロウジンホケンシセツ　シルバービィレッジ,介護老人保健施設,笠間市南小泉977-1,,36.328545900000000,140.285121700000000,0296-78-2211,853280022,,,0,https://www.silver-village.jp/
82163,853280030,茨城県,笠間市,介護老人保健施設　あたごナーシングビラ,カイゴロウジンホケンシセツ　アタゴナーシングビラ,介護老人保健施設,茨城県笠間市土師1080-1,,36.307187400000000,140.297493600000000,0299-37-6511,853280030,,,0,info@atago-nursing.com
82171,851780023,茨城県,取手市,介護老人保健施設　はあとぴあ,カイゴロウジンホケンシセツ　ハアトピア,介護老人保健施設,取手市井野２５３,,35.902507700000000,140.086482900000000,0297-74-3335,851780023,,,0,http://www.haatopia.or.jp
82171,851780031,茨城県,取手市,介護療養型老人保健施設　ネオテラス宗仁会,カイゴリョウヨウガタロウジンホケンシセツ　ネオテラスソウジンカイ,介護老人保健施設,取手市岡１４９３番地,,35.920779600000000,140.057350700000000,0297-85-8815,851780031,,,84,http://www.soujinkai.com
82171,854480019,茨城県,取手市,医療法人社団　宗仁会　介護老人保健施設　サンライフ宗仁会,イリョウホウジンシャダンソウジンカイ　カイゴロウジンホケンシセツ　サンライフソウジンカイ,介護老人保健施設,茨城県取手市岡１４７１番地,,35.922121100000000,140.056325800000000,0297-85-8743,854480019,,,0,http://www/soujinkai.com
82171,851780015,茨城県,取手市,取手市介護老人保健施設緑寿荘,トリデシカイゴロウジンホケンシセツリョクジュソウ,介護老人保健施設,茨城県取手市野々井１９２６番地８,,35.918120200000000,140.025601300000000,0297-78-9100,851780015,,,0,http://www.ryokujyusou.com
82198,851980045,茨城県,牛久市,介護老人保健施設　春秋園,カイゴロウジンホケンシセツ　シュンジュウエン,介護老人保健施設,茨城県牛久市猪子町891番地2,,35.998497300000000,140.140945900000000,029-870-3100,851980045,,,0,http://www.jojinkai.com
82198,851980029,茨城県,牛久市,介護老人保健施設　春秋園,カイゴロウジンホケンシセツ　シュンジュウエン,介護老人保健施設,茨城県牛久市猪子町891番地2,,35.998533400000000,140.140951400000000,029-870-3100,851980029,,,0,http://www.jojinkai.com
82198,851980037,茨城県,牛久市,介護老人保健施設　セントラルふれあい,カイゴロウジンホケンシセツ　セントラルフレアイ,介護老人保健施設,茨城県牛久市柏田町1604番6,,35.981127800000000,140.156509000000000,０２９－８７２－８８５１,851980037,,,0,https://central.or.jp/facilities/fureai.php
82198,851980011,茨城県,牛久市,介護老人保健施設　セントラルゆうあい,カイゴロウジンホケンシセツ　セントラルユウアイ,介護老人保健施設,茨城県牛久市柏田町1590-3,,35.982485900000000,140.157139500000000,029-872-8833,851980011,,,100,http://www.central.or.jp/yuuai/index.htm
82201,852080076,茨城県,つくば市,介護老人保健施設プレミエール元気館,カイゴロウジンホケンシセツプレミエールゲンキカン,介護老人保健施設,茨城県つくば市谷田部6107-1,,36.042421300000000,140.080651300000000,029-838-1919,852080076,,,,http://www.ssv-tsukubaclub.jp/
82201,852080043,茨城県,つくば市,医療法人社団　桜水会　介護老人保健施設「豊浦」,イリョウホウジンシャダン　オウスイカイ　カイゴロウジンホケンシセツ「トヨウラ」,介護老人保健施設,茨城県つくば市神郡2013-1,,36.191774200000000,140.105550300000000,029-850-7111,852080043,,,0,http://www.toyoura.e-tsukuba.jp/index.htm
82201,852080019,茨城県,つくば市,介護老人保健施設アリエッタ,カイゴロウジンホケンシセツアリエッタ,介護老人保健施設,茨城県つくば市北条1174,,36.180197200000000,140.097601700000000,029-867-1182,852080019,,,100,http://www.intio.or.jp/arietta/
